Date,Ticker,Close
2023-01-03,COP,113.12000274658203
2023-01-03,COST,453.2799987792969
2023-01-03,CRL,218.39999389648438
2023-01-03,CRM,134.77999877929688
2023-01-03,CRT,24.450000762939453
2023-01-03,CRZBY,9.739999771118164
2023-01-03,CSCO,47.939998626708984
2023-01-03,CSGP,77.6500015258789
2023-01-03,CSLLY,95.3499984741211
2023-01-03,CSPCY,4.179999828338623
2023-01-03,CSX,30.8799991607666
2023-01-03,CTAS,448.989990234375
2023-01-03,CTLT,45.45000076293945
2023-01-03,CTSH,57.59000015258789
2023-01-03,CTVA,58.93000030517578
2023-01-03,CVS,92.91000366210938
2023-01-03,CVX,173.99000549316406
2023-01-03,D,62.970001220703125
2023-01-03,DAL,32.61000061035156
2023-01-03,DAR,61.0099983215332
2023-01-03,DASH,48.36000061035156
2023-01-03,DASTY,36.02000045776367
2023-01-03,DAVA,75.12999725341797
2023-01-03,DBSDY,91.85454559326172
2023-01-03,DCO,49.5099983215332
2023-01-03,DD,68.86000061035156
2023-01-03,DE,424.2900085449219
2023-01-03,DEO,175.9499969482422
2023-01-03,DG,246.72000122070312
2023-01-03,DHI,90.68000030517578
2023-01-03,DHR,232.5088653564453
2023-01-03,DIS,88.97000122070312
2023-01-03,DKILY,15.229999542236328
2023-01-03,DLTR,140.25999450683594
2023-01-03,DNTUY,31.420000076293945
2023-01-03,DT,38.349998474121094
2023-01-03,DUK,103.69999694824219
2023-01-03,DVN,58.119998931884766
2023-01-03,EBKDY,16.209999084472656
2023-01-03,ED,95.76000213623047
2023-01-03,EL,253.91000366210938
2023-01-03,ELF,55.34000015258789
2023-01-03,ELV,502.20001220703125
2023-01-03,EME,148.30999755859375
2023-01-03,EMR,96.11000061035156
2023-01-03,EMXC,47.41999816894531
2023-01-03,ENPH,253.30999755859375
2023-01-03,EOG,124.44999694824219
2023-01-03,EPAM,331.4200134277344
2023-01-03,EQR,58.84000015258789
2023-01-03,ERIC,5.940000057220459
2023-01-03,ES,84.22000122070312
2023-01-03,ET,11.619999885559082
2023-01-03,ETN,157.75
2023-01-03,ETSY,113.55999755859375
2023-01-03,EVVTY,100.79000091552734
2023-01-03,EW,74.2699966430664
2023-01-03,EWBC,66.01000213623047
2023-01-03,EXAS,48.20000076293945
2023-01-03,EXC,43.15999984741211
2023-01-03,F,11.680000305175781
2023-01-03,FANUY,15.0
2023-01-03,FCNCA,751.4199829101562
2023-01-03,FCX,37.91999816894531
2023-01-03,FDX,177.27000427246094
2023-01-03,FHN,24.459999084472656
2023-01-03,FIS,68.54000091552734
2023-01-03,FITB,32.63999938964844
2023-01-03,FJTSY,13.279999732971191
2023-01-03,FLNG,30.690000534057617
2023-01-03,FLO,28.469999313354492
2023-01-03,FMAO,26.149999618530273
2023-01-03,FNF,37.810001373291016
2023-01-03,FOXF,91.7300033569336
2023-01-03,FQAL,44.040000915527344
2023-01-03,FRCOY,20.27666664123535
2023-01-03,FSLR,145.94000244140625
2023-01-03,GD,248.60000610351562
2023-01-03,GILD,85.38999938964844
2023-01-03,GM,33.81999969482422
2023-01-03,GMAB,43.029998779296875
2023-01-03,GOOG,89.69999694824219
2023-01-03,GOOGL,89.12000274658203
2023-01-03,GRFS,8.739999771118164
2023-01-03,GS,346.2200012207031
2023-01-03,GTLS,114.93000030517578
2023-01-03,GVDNY,61.58000183105469
2023-01-03,GWW,555.9299926757812
2023-01-03,HAL,37.65999984741211
2023-01-03,HD,315.9100036621094
2023-01-03,HDB,68.4000015258789
2023-01-03,HDELY,11.84000015258789
2023-01-03,HLN,7.929999828338623
2023-01-03,HMN,37.599998474121094
2023-01-03,HOCPY,96.0199966430664
2023-01-03,HON,214.3000030517578
2023-01-03,HPQ,26.75
2023-01-03,HRL,45.75
2023-01-03,HSBC,31.6299991607666
2023-01-03,HSHCY,13.729999542236328
2023-01-03,HTGC,13.300000190734863
2023-01-03,HUBS,289.8900146484375
2023-01-03,HWM,39.060001373291016
2023-01-03,HXGBY,10.59000015258789
2023-01-03,IART,55.709999084472656
2023-01-03,IBM,141.5500030517578
2023-01-03,IFF,105.63999938964844
2023-01-03,IGSB,49.88999938964844
2023-01-03,IHG,58.540000915527344
2023-01-03,ING,12.539999961853027
2023-01-03,INSW,34.900001525878906
2023-01-03,INTA,25.690000534057617
2023-01-03,INTC,26.729999542236328
2023-01-03,INTU,391.17999267578125
2023-01-03,INVH,29.260000228881836
2023-01-03,ISRG,265.6300048828125
2023-01-03,ITW,220.32000732421875
2023-01-03,IVV,382.5299987792969
2023-01-03,J,121.29000091552734
2023-01-03,JAPAY,10.09000015258789
2023-01-03,JAZZ,156.36000061035156
2023-01-03,JBGS,18.940000534057617
2023-01-03,JBL,67.18000030517578
2023-01-03,JCI,64.73999786376953
2023-01-03,JHX,17.950000762939453
2023-01-03,JNJ,178.19000244140625
2023-01-03,JPM,135.1199951171875
2023-01-03,K,66.9201889038086
2023-01-03,KD,11.579999923706055
2023-01-03,KDDIY,15.15999984741211
2023-01-03,KDP,35.54999923706055
2023-01-03,KHC,40.779998779296875
2023-01-03,KNBWY,15.4399995803833
2023-01-03,KO,62.95000076293945
2023-01-03,KR,44.470001220703125
2023-01-03,KRC,38.27000045776367
2023-01-03,KRYAY,90.6500015258789
2023-01-03,LAMR,91.80999755859375
2023-01-03,LCID,6.170000076293945
2023-01-03,LHX,206.92999267578125
2023-01-03,LIN,318.3500061035156
2023-01-03,LKQ,53.86000061035156
2023-01-03,LLY,364.989990234375
2023-01-03,LMT,477.5299987792969
2023-01-03,LNC,30.81999969482422
2023-01-03,LNT,55.369998931884766
2023-01-03,LOW,199.0399932861328
2023-01-03,LRCX,414.29998779296875
2023-01-03,LRLCY,71.58999633789062
2023-01-03,LULU,323.3800048828125
2023-01-03,LUMN,5.369999885559082
2023-01-03,LYG,2.240000009536743
2023-01-03,MA,346.79998779296875
2023-01-03,MAR,147.75
2023-01-03,MCD,264.3299865722656
2023-01-03,MCK,374.3299865722656
2023-01-03,MDB,190.75
2023-01-03,MDLZ,66.25
2023-01-03,MDT,78.26000213623047
2023-01-03,MEDP,208.27999877929688
2023-01-03,MELI,826.1099853515625
2023-01-03,META,124.73999786376953
2023-01-03,MFG,2.8499999046325684
2023-01-03,MKC,83.47000122070312
2023-01-03,MKL,1321.969970703125
2023-01-03,MKTX,284.8699951171875
2023-01-03,MMC,165.97999572753906
2023-01-03,MMM,102.39966583251953
2023-01-03,MNST,50.65999984741211
2023-01-03,MO,45.52000045776367
2023-01-03,MOH,318.9200134277344
2023-01-03,MONOY,14.039999961853027
2023-01-03,MOS,42.630001068115234
2023-01-03,MPW,11.529999732971191
2023-01-03,MRK,111.13999938964844
2023-01-03,MRNA,178.99000549316406
2023-01-03,MS,85.72000122070312
2023-01-03,MSADY,10.666666984558105
2023-01-03,MSFT,239.5800018310547
2023-01-03,MSI,257.3999938964844
2023-01-03,MSLOY,12.510000228881836
2023-01-03,MTB,144.97000122070312
2023-01-03,MTCH,41.060001373291016
2023-01-03,MU,50.369998931884766
2023-01-03,NCBDY,10.359999656677246
2023-01-03,NCLTY,13.010000228881836
2023-01-03,NEE,83.83000183105469
2023-01-03,NFE,36.16999816894531
2023-01-03,NFG,60.47999954223633
2023-01-03,NFLX,294.95001220703125
2023-01-03,NGG,60.4900016784668
2023-01-03,NGL,1.1399999856948853
2023-01-03,NKE,118.75
2023-01-03,NOC,540.3300170898438
2023-01-03,NOK,4.690000057220459
2023-01-03,NOV,19.850000381469727
2023-01-03,NOW,385.5
2023-01-03,NRILY,23.75
2023-01-03,NSA,35.189998626708984
2023-01-03,NSC,247.6999969482422
2023-01-03,NSRGY,116.72000122070312
2023-01-03,NTDOY,10.5
2023-01-03,NTDTY,14.079999923706055
2023-01-03,NTRA,38.4900016784668
2023-01-03,NVDA,14.3149995803833
2023-01-03,NVS,92.20999908447266
2023-01-03,NVZMY,50.86000061035156
2023-01-03,NWG,6.519999980926514
2023-01-03,NWN,48.290000915527344
2023-01-03,NXPI,155.0500030517578
2023-01-03,OGS,76.30000305175781
2023-01-03,OKE,63.939998626708984
2023-01-03,OLCLY,28.809999465942383
2023-01-03,OLPX,5.179999828338623
2023-01-03,ON,61.61000061035156
2023-01-03,OPEN,1.100000023841858
2023-01-03,ORCL,83.72000122070312
2023-01-03,OTSKY,16.31999969482422
2023-01-03,PAA,11.550000190734863
2023-01-03,PANW,138.4499969482422
2023-01-03,PAYX,115.80999755859375
2023-01-03,PCAR,65.62000274658203
2023-01-03,PCH,43.900001525878906
2023-01-03,PEG,62.04999923706055
2023-01-03,PEP,179.41000366210938
2023-01-03,PFE,51.2599983215332
2023-01-03,PG,151.57000732421875
2023-01-03,PGR,130.13999938964844
2023-01-03,PH,291.760009765625
2023-01-03,PHR,30.829999923706055
2023-01-03,PKG,129.05999755859375
2023-01-03,PLD,112.69000244140625
2023-01-03,PLUG,12.180000305175781
2023-01-03,PM,101.30000305175781
2023-01-03,PNC,159.52000427246094
2023-01-03,PNGAY,13.649999618530273
2023-01-03,PODD,286.3800048828125
2023-01-03,PPG,126.83999633789062
2023-01-03,PR,8.710000038146973
2023-01-03,PRU,99.4800033569336
2023-01-03,PSX,101.02999877929688
2023-01-03,PTEN,15.699999809265137
2023-01-03,PTON,8.119999885559082
2023-01-03,PWR,140.61000061035156
2023-01-03,PYPL,74.58000183105469
2023-01-03,QABSY,20.239999771118164
2023-01-03,QCOM,107.19999694824219
2023-01-03,QS,5.400000095367432
2023-01-03,RBLX,27.850000381469727
2023-01-03,REGN,720.469970703125
2023-01-03,RELX,27.780000686645508
2023-01-03,RGA,141.3300018310547
2023-01-03,RHHBY,39.27000045776367
2023-01-03,RIO,71.05999755859375
2023-01-03,RITM,8.279999732971191
2023-01-03,RIVN,17.34000015258789
2023-01-03,RJF,106.11000061035156
2023-01-03,ROK,261.4200134277344
2023-01-03,ROKU,40.560001373291016
2023-01-03,ROP,434.4599914550781
2023-01-03,RSP,141.1199951171875
2023-01-03,RTX,100.80999755859375
2023-01-03,RVLV,22.489999771118164
2023-01-03,RY,93.66999816894531
2023-01-03,SAN,3.0
2023-01-03,SAP,103.9800033569336
2023-01-03,SBAC,281.739990234375
2023-01-03,SBNY,113.16999816894531
2023-01-03,SBRA,12.609999656677246
2023-01-03,SBUX,100.83000183105469
2023-01-03,SCHW,81.94000244140625
2023-01-03,SE,52.97999954223633
2023-01-03,SFTBY,21.270000457763672
2023-01-03,SGIOY,12.550000190734863
2023-01-03,SHECY,12.288915634155273
2023-01-03,SHLS,23.940000534057617
2023-01-03,SHOP,35.68000030517578
2023-01-03,SHV,109.94000244140625
2023-01-03,SHW,239.3699951171875
2023-01-03,SHYF,26.5
2023-01-03,SKLTY,27.554000854492188
2023-01-03,SLG,34.11000061035156
2023-01-03,SLGN,51.81999969482422
2023-01-03,SMFG,8.09000015258789
2023-01-03,SMNNY,15.868000030517578
2023-01-03,SNAP,8.850000381469727
2023-01-03,SNV,37.02000045776367
2023-01-03,SOMMY,17.920000076293945
2023-01-03,SONY,76.6500015258789
2023-01-03,SPG,117.54000091552734
2023-01-03,SPGI,335.1700134277344
2023-01-03,SPOT,81.9000015258789
2023-01-03,SPY,380.82000732421875
2023-01-03,SQ,64.63999938964844
2023-01-03,SR,69.45999908447266
2023-01-03,SRPT,124.83999633789062
2023-01-03,SSDOY,49.13999938964844
2023-01-03,STBFY,17.270000457763672
2023-01-03,STLA,14.59000015258789
2023-01-03,STT,78.4000015258789
2023-01-03,SVNDY,14.313332557678223
2023-01-03,SWDBY,17.049999237060547
2023-01-03,SWX,61.779998779296875
2023-01-03,SYIEY,27.079999923706055
2023-01-03,SYK,246.02999877929688
2023-01-03,SYY,75.98999786376953
2023-01-03,T,18.739999771118164
2023-01-03,TAK,15.760000228881836
2023-01-03,TAP,49.439998626708984
2023-01-03,TDG,625.77001953125
2023-01-03,TDY,400.7699890136719
2023-01-03,TEAM,126.5
2023-01-03,TEL,114.66000366210938
2023-01-03,TELNY,9.390000343322754
2023-01-03,TEX,41.959999084472656
2023-01-03,TFC,43.630001068115234
2023-01-03,TFX,249.85000610351562
2023-01-03,TGT,151.72999572753906
2023-01-03,TIMB,10.710000038146973
2023-01-03,TJX,79.01000213623047
2023-01-03,TMO,553.1799926757812
2023-01-03,TMUS,139.0399932861328
2023-01-03,TOELY,48.77333450317383
2023-01-03,TOTDY,34.119998931884766
2023-01-03,TPH,18.950000762939453
2023-01-03,TRUMY,14.130000114440918
2023-01-03,TRYIY,11.119999885559082
2023-01-03,TSCO,223.17999267578125
2023-01-03,TSLA,108.0999984741211
2023-01-03,TSM,74.02999877929688
2023-01-03,TSN,63.599998474121094
2023-01-03,TTD,44.02000045776367
2023-01-03,TTNDY,56.29999923706055
2023-01-03,TTWO,103.11000061035156
2023-01-03,TWKS,10.069999694824219
2023-01-03,TXN,163.2100067138672
2023-01-03,UAL,37.209999084472656
2023-01-03,UBER,25.360000610351562
2023-01-03,UCBJY,39.59000015258789
2023-01-03,UEC,3.75
2023-01-03,UL,50.470001220703125
2023-01-03,ULTA,471.6300048828125
2023-01-03,UMBF,82.55999755859375
2023-01-03,UNH,518.6400146484375
2023-01-03,UNM,40.25
2023-01-03,UNP,207.5800018310547
2023-01-03,UPS,175.27999877929688
2023-01-03,URI,356.7099914550781
2023-01-03,USB,44.63999938964844
2023-01-03,USPH,81.66999816894531
2023-01-03,UTZ,16.190000534057617
2023-01-03,V,207.38999938964844
2023-01-03,VAL,63.95000076293945
2023-01-03,VBTX,28.290000915527344
2023-01-03,VCYT,22.649999618530273
2023-01-03,VEEV,159.6199951171875
2023-01-03,VFC,27.739999771118164
2023-01-03,VGR,12.229999542236328
2023-01-03,VIASP,22.40999984741211
2023-01-03,VIAV,10.65999984741211
2023-01-03,VLO,120.04000091552734
2023-01-03,VNO,21.030000686645508
2023-01-03,VOD,10.359999656677246
2023-01-03,VTRS,11.380000114440918
2023-01-03,VZ,40.119998931884766
2023-01-03,W,32.7599983215332
2023-01-03,WBD,9.539999961853027
2023-01-03,WBS,46.84000015258789
2023-01-03,WCC,124.7300033569336
2023-01-03,WDAY,169.35000610351562
2023-01-03,WFC,41.790000915527344
2023-01-03,WJRYY,21.719999313354492
2023-01-03,WMB,32.150001525878906
2023-01-03,WMT,47.866668701171875
2023-01-03,WPP,50.09000015258789
2023-01-03,WRB,48.38666534423828
2023-01-03,WST,234.41000366210938
2023-01-03,X,25.040000915527344
2023-01-03,XNGSY,58.33000183105469
2023-01-03,XOM,106.51000213623047
2023-01-03,Z,33.68000030517578
2023-01-03,ZTS,146.85000610351562
2023-01-04,AAGIY,47.81999969482422
2023-01-04,AAP,151.88999938964844
2023-01-04,AAPL,126.36000061035156
2023-01-04,ABBV,163.69000244140625
2023-01-04,ABNB,88.72000122070312
2023-01-04,ABT,111.20999908447266
2023-01-04,ACI,20.899999618530273
2023-01-04,ACN,269.3399963378906
2023-01-04,ADBE,341.4100036621094
2023-01-04,ADDYY,73.48999786376953
2023-01-04,ADI,165.91000366210938
2023-01-04,ADM,86.38999938964844
2023-01-04,ADP,238.77999877929688
2023-01-04,ADSK,187.9600067138672
2023-01-04,ADYEY,14.010000228881836
2023-01-04,AEG,5.139999866485596
2023-01-04,AFRM,9.890000343322754
2023-01-04,AIG,63.86000061035156
2023-01-04,AJINY,30.0
2023-01-04,ALGM,29.790000915527344
2023-01-04,ALGN,224.6300048828125
2023-01-04,ALGT,74.6500015258789
2023-01-04,ALL,138.9600067138672
2023-01-04,ALLY,25.239999771118164
2023-01-04,ALNY,232.86000061035156
2023-01-04,ALPMY,14.539999961853027
2023-01-04,AMAT,99.30999755859375
2023-01-04,AMD,64.66000366210938
2023-01-04,AME,140.85000610351562
2023-01-04,AMGN,264.3900146484375
2023-01-04,AMT,219.0
2023-01-04,AMZN,85.13999938964844
2023-01-04,ANET,113.83999633789062
2023-01-04,AON,302.7200012207031
2023-01-04,AONNY,20.860000610351562
2023-01-04,AORT,12.350000381469727
2023-01-04,APPF,111.0999984741211
2023-01-04,APTV,95.87999725341797
2023-01-04,ARCC,18.860000610351562
2023-01-04,ARE,146.88999938964844
2023-01-04,ARLP,19.600000381469727
2023-01-04,ARQT,15.6899995803833
2023-01-04,ASAZY,10.979999542236328
2023-01-04,ASML,570.8300170898438
2023-01-04,ATLKY,12.25
2023-01-04,ATUS,4.800000190734863
2023-01-04,AVB,164.32000732421875
2023-01-04,AVGO,56.02399826049805
2023-01-04,AXON,168.75999450683594
2023-01-04,AXP,150.5399932861328
2023-01-04,AZTA,60.25
2023-01-04,BAC,34.13999938964844
2023-01-04,BALL,52.4900016784668
2023-01-04,BAP,140.13999938964844
2023-01-04,BATRK,32.29999923706055
2023-01-04,BAYRY,13.079999923706055
2023-01-04,BBY,81.94000244140625
2023-01-04,BCC,69.72000122070312
2023-01-04,BCRX,11.84000015258789
2023-01-04,BDNNY,74.62999725341797
2023-01-04,BDX,258.0899963378906
2023-01-04,BHF,52.13999938964844
2023-01-04,BILL,107.23999786376953
2023-01-04,BIO,433.70001220703125
2023-01-04,BLK,721.9000244140625
2023-01-04,BMY,72.62000274658203
2023-01-04,BNTX,146.1300048828125
2023-01-04,BP,33.779998779296875
2023-01-04,BRO,57.599998474121094
2023-01-04,BSX,46.5
2023-01-04,BX,78.01000213623047
2023-01-04,BXP,66.70999908447266
2023-01-04,C,46.959999084472656
2023-01-04,CADE,24.469999313354492
2023-01-04,CAG,38.650001525878906
2023-01-04,CAR,169.16000366210938
2023-01-04,CAT,241.36000061035156
2023-01-04,CB,224.39999389648438
2023-01-04,CBZ,46.27000045776367
2023-01-04,CC,31.549999237060547
2023-01-04,CCI,143.35000610351562
2023-01-04,CCK,83.12999725341797
2023-01-04,CEG,83.41000366210938
2023-01-04,CELH,33.63666534423828
2023-01-04,CFG,40.650001525878906
2023-01-04,CHGCY,12.604999542236328
2023-01-04,CHPT,9.100000381469727
2023-01-04,CHRD,128.3699951171875
2023-01-04,CHX,28.3700008392334
2023-01-04,CI,310.29998779296875
2023-01-04,CIVI,54.58000183105469
2023-01-04,CJPRY,12.119999885559082
2023-01-04,CLF,17.200000762939453
2023-01-04,CMCSA,36.59000015258789
2023-01-04,CME,170.0800018310547
2023-01-04,CMI,240.4600067138672
2023-01-04,CMSQY,18.020000457763672
2023-01-04,CNC,79.45999908447266
2023-01-04,CNP,29.649999618530273
2023-01-04,COCO,13.90999984741211
2023-01-04,COF,95.80000305175781
2023-01-04,COLB,29.100000381469727
2023-01-04,COP,113.33999633789062
2023-01-04,COST,456.55999755859375
2023-01-04,CRL,221.92999267578125
2023-01-04,CRM,139.58999633789062
2023-01-04,CRT,23.40999984741211
2023-01-04,CRZBY,10.0
2023-01-04,CSCO,47.54999923706055
2023-01-04,CSGP,78.0
2023-01-04,CSLLY,97.37000274658203
2023-01-04,CSPCY,4.389999866485596
2023-01-04,CSX,31.280000686645508
2023-01-04,CTAS,443.8299865722656
2023-01-04,CTLT,46.45000076293945
2023-01-04,CTSH,58.060001373291016
2023-01-04,CTVA,59.689998626708984
2023-01-04,CVS,91.9800033569336
2023-01-04,CVX,172.13999938964844
2023-01-04,D,63.209999084472656
2023-01-04,DAL,34.38999938964844
2023-01-04,DAR,61.400001525878906
2023-01-04,DASH,48.93000030517578
2023-01-04,DASTY,36.970001220703125
2023-01-04,DAVA,75.43000030517578
2023-01-04,DBSDY,92.65454864501953
2023-01-04,DCO,49.58000183105469
2023-01-04,DD,70.52999877929688
2023-01-04,DE,423.4800109863281
2023-01-04,DEO,179.75999450683594
2023-01-04,DG,243.5
2023-01-04,DHI,91.63999938964844
2023-01-04,DHR,236.14361572265625
2023-01-04,DIS,91.9800033569336
2023-01-04,DKILY,15.069999694824219
2023-01-04,DLTR,140.52000427246094
2023-01-04,DNTUY,31.155000686645508
2023-01-04,DT,38.59000015258789
2023-01-04,DUK,104.80999755859375
2023-01-04,DVN,58.900001525878906
2023-01-04,EBKDY,16.8700008392334
2023-01-04,ED,96.58999633789062
2023-01-04,EL,261.9100036621094
2023-01-04,ELF,55.970001220703125
2023-01-04,ELV,485.44000244140625
2023-01-04,EME,145.44000244140625
2023-01-04,EMR,95.41999816894531
2023-01-04,EMXC,48.11000061035156
2023-01-04,ENPH,251.63999938964844
2023-01-04,EOG,124.36000061035156
2023-01-04,EPAM,335.2200012207031
2023-01-04,EQR,59.849998474121094
2023-01-04,ERIC,6.010000228881836
2023-01-04,ES,85.33000183105469
2023-01-04,ET,11.65999984741211
2023-01-04,ETN,158.82000732421875
2023-01-04,ETSY,117.11000061035156
2023-01-04,EVVTY,104.04000091552734
2023-01-04,EW,76.47000122070312
2023-01-04,EWBC,66.55000305175781
2023-01-04,EXAS,48.93000030517578
2023-01-04,EXC,43.72999954223633
2023-01-04,F,12.010000228881836
2023-01-04,FANUY,15.029999732971191
2023-01-04,FCNCA,755.75
2023-01-04,FCX,39.0
2023-01-04,FDX,181.4499969482422
2023-01-04,FHN,24.5
2023-01-04,FIS,69.2699966430664
2023-01-04,FITB,33.459999084472656
2023-01-04,FJTSY,13.234999656677246
2023-01-04,FLNG,30.149999618530273
2023-01-04,FLO,28.56999969482422
2023-01-04,FMAO,26.31999969482422
2023-01-04,FNF,38.54999923706055
2023-01-04,FOXF,93.2300033569336
2023-01-04,FQAL,44.380001068115234
2023-01-04,FRCOY,20.1200008392334
2023-01-04,FSLR,146.77999877929688
2023-01-04,GD,245.22000122070312
2023-01-04,GILD,85.5
2023-01-04,GM,34.689998626708984
2023-01-04,GMAB,42.5099983215332
2023-01-04,GOOG,88.70999908447266
2023-01-04,GOOGL,88.08000183105469
2023-01-04,GRFS,9.199999809265137
2023-01-04,GS,347.70001220703125
2023-01-04,GTLS,119.19000244140625
2023-01-04,GVDNY,63.470001220703125
2023-01-04,GWW,554.030029296875
2023-01-04,HAL,38.43000030517578
2023-01-04,HD,319.7300109863281
2023-01-04,HDB,67.83999633789062
2023-01-04,HDELY,12.140000343322754
2023-01-04,HLN,7.840000152587891
2023-01-04,HMN,37.439998626708984
2023-01-04,HOCPY,94.66000366210938
2023-01-04,HON,210.0399932861328
2023-01-04,HPQ,27.219999313354492
2023-01-04,HRL,45.88999938964844
2023-01-04,HSBC,32.68000030517578
2023-01-04,HSHCY,14.489999771118164
2023-01-04,HTGC,13.630000114440918
2023-01-04,HUBS,294.7900085449219
2023-01-04,HWM,39.54999923706055
2023-01-04,HXGBY,10.800000190734863
2023-01-04,IART,57.4900016784668
2023-01-04,IBM,142.60000610351562
2023-01-04,IFF,108.16000366210938
2023-01-04,IGSB,49.959999084472656
2023-01-04,IHG,60.349998474121094
2023-01-04,ING,12.949999809265137
2023-01-04,INSW,33.290000915527344
2023-01-04,INTA,25.8700008392334
2023-01-04,INTC,27.68000030517578
2023-01-04,INTU,391.57000732421875
2023-01-04,INVH,29.719999313354492
2023-01-04,ISRG,270.0
2023-01-04,ITW,220.82000732421875
2023-01-04,IVV,385.510009765625
2023-01-04,J,126.01000213623047
2023-01-04,JAPAY,9.795000076293945
2023-01-04,JAZZ,160.47000122070312
2023-01-04,JBGS,19.549999237060547
2023-01-04,JBL,66.0
2023-01-04,JCI,65.80000305175781
2023-01-04,JHX,18.670000076293945
2023-01-04,JNJ,180.1300048828125
2023-01-04,JPM,136.3800048828125
2023-01-04,K,66.41314697265625
2023-01-04,KD,12.050000190734863
2023-01-04,KDDIY,15.09000015258789
2023-01-04,KDP,35.84000015258789
2023-01-04,KHC,41.2400016784668
2023-01-04,KNBWY,14.8100004196167
2023-01-04,KO,62.91999816894531
2023-01-04,KR,44.970001220703125
2023-01-04,KRC,38.97999954223633
2023-01-04,KRYAY,91.55000305175781
2023-01-04,LAMR,93.83999633789062
2023-01-04,LCID,6.480000019073486
2023-01-04,LHX,206.92999267578125
2023-01-04,LIN,316.7699890136719
2023-01-04,LKQ,54.59000015258789
2023-01-04,LLY,363.1000061035156
